order_id,order_date,customer_id,shipping_method_id,dest_address_id,line_id,book_id,price
2821,2020-12-09 19:51:49.837,1923,1,671,3173,5919,16.75
2822,2021-11-05 10:20:55.837,367,1,559,4777,6374,6.33
2823,2021-04-26 09:36:35.837,285,1,200,4914,3230,14.18
2823,2021-04-26 09:36:35.837,285,1,200,10379,4249,8.99
2823,2021-04-26 09:36:35.837,285,1,200,15083,3554,12.43
2824,2021-02-12 06:48:45.837,179,1,427,453,8705,9.76
2824,2021-02-12 06:48:45.837,179,1,427,7664,7561,4.53
2824,2021-02-12 06:48:45.837,179,1,427,12060,10382,14.34
2825,2022-04-18 14:12:51.837,1018,1,457,4490,7999,6.86
2825,2022-04-18 14:12:51.837,1018,1,457,11494,1973,11.51
2825,2022-04-18 14:12:51.837,1018,1,457,13138,3094,18.39
2826,2022-05-26 12:53:51.837,1596,1,212,3095,7532,6.07
2827,2022-04-11 20:52:47.837,1762,1,897,3531,1861,1.61
2828,2022-06-25 08:07:25.837,139,1,170,1099,9210,1.21
2828,2022-06-25 08:07:25.837,139,1,170,11265,10674,16.6
2829,2023-05-28 08:53:19.837,580,1,430,4628,4823,3.54
2829,2023-05-28 08:53:19.837,580,1,430,8462,198,4.44
2829,2023-05-28 08:53:19.837,580,1,430,14556,10474,16.46
2830,2022-11-24 21:03:40.837,1131,1,920,5389,6136,7.02
2831,2023-07-19 00:41:41.837,947,1,166,2315,2934,8.53
2831,2023-07-19 00:41:41.837,947,1,166,11304,1921,0.44
2832,2022-09-12 09:48:03.837,270,1,565,6143,4125,15.94
2832,2022-09-12 09:48:03.837,270,1,565,12178,1004,11.77
2832,2022-09-12 09:48:03.837,270,1,565,14190,3870,8.22
2833,2023-07-09 07:54:17.837,540,1,77,4521,9312,19.8
2834,2023-07-14 07:32:34.837,233,1,65,2507,10282,7.67
2834,2023-07-14 07:32:34.837,233,1,65,12297,1529,3.14
2835,2022-10-04 21:54:52.837,723,1,466,4072,2403,1.29
2835,2022-10-04 21:54:52.837,723,1,466,10808,8541,8.44
2836,2022-08-15 22:09:12.837,1346,1,787,6709,9296,0.96
2836,2022-08-15 22:09:12.837,1346,1,787,8317,2899,14.8
2836,2022-08-15 22:09:12.837,1346,1,787,13125,7374,7.57
2836,2022-08-15 22:09:12.837,1346,1,787,14156,922,15.2
2837,2022-05-14 22:16:57.837,525,1,671,242,8922,19.99
2837,2022-05-14 22:16:57.837,525,1,671,7695,3934,5.34
2838,2021-04-11 10:42:46.837,868,1,700,1326,6152,4.58
2838,2021-04-11 10:42:46.837,868,1,700,15005,4272,11.93
2839,2023-08-08 07:24:50.837,262,1,222,770,4718,2.34
2839,2023-08-08 07:24:50.837,262,1,222,13496,5728,9.1
2840,2022-10-05 03:13:37.837,1223,1,345,7491,6225,11.38
2840,2022-10-05 03:13:37.837,1223,1,345,13252,605,0.81
2841,2022-10-07 01:25:54.837,1070,1,506,6116,2049,13.25
2841,2022-10-07 01:25:54.837,1070,1,506,15258,3602,17.22
2842,2022-06-06 19:58:28.837,872,1,662,5370,3563,12.45
2842,2022-06-06 19:58:28.837,872,1,662,12624,9941,13.41
2843,2021-02-10 17:27:17.837,991,1,521,829,7281,5.6
2843,2021-02-10 17:27:17.837,991,1,521,8190,3231,2.26
2844,2021-04-29 03:12:55.837,1860,1,353,1786,8953,5.44
2844,2021-04-29 03:12:55.837,1860,1,353,10843,2685,1.87
2845,2022-10-23 01:17:56.837,1706,1,718,1787,4215,18.05
2846,2023-05-13 10:23:38.837,809,1,262,1388,830,6.9
2847,2022-10-04 08:14:06.837,138,1,408,1814,8305,18.8
2847,2022-10-04 08:14:06.837,138,1,408,14236,10340,7.83
2848,2021-01-03 11:33:10.837,1738,1,791,5556,10046,14.65
2848,2021-01-03 11:33:10.837,1738,1,791,8764,3464,1.68
2848,2021-01-03 11:33:10.837,1738,1,791,13554,4541,5.46
2849,2022-12-24 08:37:08.837,255,1,578,5,9684,1.57
2850,2021-06-10 05:32:19.837,271,1,453,3857,9847,10.61
2850,2021-06-10 05:32:19.837,271,1,453,11315,6982,2.2
2851,2021-03-03 15:41:35.837,286,1,661,2395,3879,2.79
2852,2023-02-24 08:53:21.837,385,1,244,7127,34,6.53
2852,2023-02-24 08:53:21.837,385,1,244,7983,8746,1.04
2852,2023-02-24 08:53:21.837,385,1,244,13635,8864,4.79
2853,2023-10-05 04:34:28.837,1504,1,653,702,4210,19.56
2854,2023-10-23 19:36:51.837,295,1,340,5820,3423,3.9
2855,2022-12-27 22:01:53.837,1218,1,716,3575,6522,17.1
2856,2021-05-22 23:28:43.837,1182,1,260,2426,5625,8.75
2857,2023-02-13 09:35:48.837,7,1,541,708,4089,7.23
2857,2023-02-13 09:35:48.837,7,1,541,8122,695,6.33
2858,2023-08-28 08:17:08.837,1678,1,64,3078,5950,0.46
2858,2023-08-28 08:17:08.837,1678,1,64,12918,10844,4.67
2859,2022-11-20 09:41:03.837,1077,1,714,2052,7521,11.42
2859,2022-11-20 09:41:03.837,1077,1,714,7943,2229,3.39
2860,2023-07-13 09:53:46.837,1254,1,232,129,4944,7.57
2860,2023-07-13 09:53:46.837,1254,1,232,7953,1201,19.68
2861,2022-05-24 13:48:36.837,410,1,476,5891,8667,6.14
2861,2022-05-24 13:48:36.837,410,1,476,9396,9628,2.95
2862,2020-11-15 04:10:24.837,175,1,284,6012,9730,6.28
2862,2020-11-15 04:10:24.837,175,1,284,11245,9728,0.86
2862,2020-11-15 04:10:24.837,175,1,284,11787,2030,8.89
2863,2023-03-29 17:15:05.837,901,1,922,7073,3229,6.57
2863,2023-03-29 17:15:05.837,901,1,922,8178,5218,3.75
2864,2022-03-21 18:19:01.837,213,1,394,206,4026,16.68
2865,2022-11-10 08:46:21.837,169,1,450,1956,1032,17.0
2865,2022-11-10 08:46:21.837,169,1,450,12023,7056,17.21
2866,2022-01-15 19:57:05.837,557,1,428,124,9157,13.48
2867,2022-09-04 16:54:02.837,534,1,403,22,5734,18.03
2867,2022-09-04 16:54:02.837,534,1,403,11229,6702,5.27
2868,2022-06-29 06:22:53.837,1363,1,472,6137,3939,8.15
2868,2022-06-29 06:22:53.837,1363,1,472,8168,6775,9.95
2869,2021-07-22 00:42:52.837,1570,1,58,4911,2071,17.29
2869,2021-07-22 00:42:52.837,1570,1,58,8323,114,18.6
2870,2021-12-18 15:22:37.837,1242,1,581,6341,5091,16.39
2870,2021-12-18 15:22:37.837,1242,1,581,8524,10725,19.1
2870,2021-12-18 15:22:37.837,1242,1,581,13343,7240,18.56
2871,2021-07-22 02:01:32.837,1478,1,777,7377,5358,18.2
2871,2021-07-22 02:01:32.837,1478,1,777,10621,5466,12.37
2872,2021-06-08 10:36:07.837,421,1,408,6196,9075,19.49
2872,2021-06-08 10:36:07.837,421,1,408,10670,1853,8.42
2872,2021-06-08 10:36:07.837,421,1,408,15148,3584,3.02
2873,2022-02-02 20:15:41.837,22,1,164,2445,2413,17.42
2873,2022-02-02 20:15:41.837,22,1,164,10042,8101,19.13
2873,2022-02-02 20:15:41.837,22,1,164,12017,9365,18.63
2874,2023-09-26 00:01:38.837,888,1,807,5236,10913,4.88
2874,2023-09-26 00:01:38.837,888,1,807,11541,5140,13.67
2874,2023-09-26 00:01:38.837,888,1,807,15169,6911,19.48
2875,2022-03-20 16:47:33.837,1192,1,541,5347,6937,11.96
2876,2021-09-10 17:23:16.837,1196,1,803,531,6183,5.37
2876,2021-09-10 17:23:16.837,1196,1,803,9713,5484,7.44
2877,2021-08-15 18:26:13.837,609,1,504,1650,6385,4.91
2877,2021-08-15 18:26:13.837,609,1,504,10502,3821,12.76
2878,2022-06-29 09:59:07.837,127,1,136,92,4690,17.69
2879,2023-01-17 10:11:22.837,1630,1,406,4695,5439,19.98
2880,2022-01-24 20:43:46.837,1738,1,593,6282,6899,10.89
2880,2022-01-24 20:43:46.837,1738,1,593,8237,6428,15.65
2881,2022-08-24 14:26:37.837,975,1,275,51,1858,5.56
2882,2022-09-16 10:51:06.837,1703,1,356,884,3468,11.66
2882,2022-09-16 10:51:06.837,1703,1,356,10885,10577,7.2
2882,2022-09-16 10:51:06.837,1703,1,356,12273,3213,2.38
2882,2022-09-16 10:51:06.837,1703,1,356,13940,6313,8.71
2883,2022-06-19 07:25:18.837,1313,1,740,4396,9680,9.66
2883,2022-06-19 07:25:18.837,1313,1,740,10804,5831,9.33
2884,2023-10-10 16:16:27.837,598,1,539,931,10884,12.54
2884,2023-10-10 16:16:27.837,598,1,539,7654,8302,11.51
2885,2021-05-30 03:33:12.837,1169,1,869,3268,1703,5.25
2885,2021-05-30 03:33:12.837,1169,1,869,14305,4056,10.43
2886,2023-09-12 02:49:41.837,1401,1,216,2235,7058,16.09
2886,2023-09-12 02:49:41.837,1401,1,216,7749,8985,18.68
2886,2023-09-12 02:49:41.837,1401,1,216,13709,3641,7.24
2887,2022-05-05 15:59:50.837,1825,1,244,4896,7164,13.48
2887,2022-05-05 15:59:50.837,1825,1,244,8600,5348,14.6
2888,2022-01-04 18:56:20.837,427,1,815,6048,5024,4.3
2889,2021-08-04 06:53:16.837,449,1,263,1869,5260,12.75
2889,2021-08-04 06:53:16.837,449,1,263,8340,1238,4.47
2890,2021-01-30 09:45:31.837,30,1,434,827,7095,0.28
2890,2021-01-30 09:45:31.837,30,1,434,9565,10426,0.08
2891,2021-07-25 13:50:00.837,807,1,771,1128,1813,5.89
2892,2022-01-26 01:50:02.837,1771,1,297,3407,1272,16.67
2892,2022-01-26 01:50:02.837,1771,1,297,9063,3633,19.51
2893,2021-04-09 01:00:30.837,470,1,568,1313,9600,2.89
2894,2023-08-22 12:38:31.837,1697,1,635,5508,10995,7.21
2894,2023-08-22 12:38:31.837,1697,1,635,10599,3515,15.51
2895,2021-03-28 18:30:50.837,523,1,114,956,1102,5.29
2895,2021-03-28 18:30:50.837,523,1,114,9647,8759,16.61
2895,2021-03-28 18:30:50.837,523,1,114,15275,3187,16.66
2896,2023-08-08 01:59:33.837,357,1,874,1781,3643,2.73
2896,2023-08-08 01:59:33.837,357,1,874,8912,5002,10.18
2896,2023-08-08 01:59:33.837,357,1,874,12093,10589,1.56
2897,2022-05-04 19:58:50.837,225,1,297,3829,3044,17.33
2897,2022-05-04 19:58:50.837,225,1,297,11251,1814,18.72
2898,2022-06-28 20:45:14.837,579,1,461,882,6689,12.98
2898,2022-06-28 20:45:14.837,579,1,461,8935,6412,3.28
2898,2022-06-28 20:45:14.837,579,1,461,15134,215,6.26
2899,2022-03-03 12:55:46.837,798,1,202,153,4848,8.93
2900,2020-11-14 15:41:22.837,827,1,879,2747,1627,15.77
2900,2020-11-14 15:41:22.837,827,1,879,8497,3386,14.5
2900,2020-11-14 15:41:22.837,827,1,879,14456,8092,11.78
2901,2023-04-14 07:10:00.837,874,1,867,1442,2315,8.9
2902,2023-01-21 08:09:04.837,768,1,428,4221,9727,19.15
2903,2022-06-28 01:29:23.837,1495,1,404,2320,2535,6.17
2903,2022-06-28 01:29:23.837,1495,1,404,9582,137,5.85
2904,2023-07-19 23:16:36.837,817,1,128,4822,7564,17.29
2904,2023-07-19 23:16:36.837,817,1,128,12176,9073,10.13
2905,2021-11-14 17:48:33.837,322,1,84,6110,10542,10.85
2905,2021-11-14 17:48:33.837,322,1,84,10771,8359,16.41
2906,2021-01-02 14:31:59.837,427,1,111,3151,5350,17.57
2906,2021-01-02 14:31:59.837,427,1,111,8254,6555,9.27
2906,2021-01-02 14:31:59.837,427,1,111,12062,3642,12.71
2907,2023-03-18 19:15:59.837,947,1,376,1569,10393,7.25
2907,2023-03-18 19:15:59.837,947,1,376,9274,8770,3.46
2908,2022-06-12 13:42:28.837,1901,1,511,1368,8868,6.24
2908,2022-06-12 13:42:28.837,1901,1,511,9655,7776,19.08
2908,2022-06-12 13:42:28.837,1901,1,511,14976,1157,11.12
2909,2022-01-13 04:38:21.837,725,1,224,7317,4304,12.69
2910,2021-10-17 18:27:08.837,482,1,93,977,5173,2.91
2910,2021-10-17 18:27:08.837,482,1,93,13045,10775,11.0
2911,2021-10-20 15:02:29.837,186,1,435,2736,5339,15.14
2911,2021-10-20 15:02:29.837,186,1,435,10299,6798,7.88
2912,2022-03-12 16:31:49.837,34,1,250,4993,6328,11.14
2912,2022-03-12 16:31:49.837,34,1,250,8278,6139,13.66
2913,2021-06-23 08:06:50.837,562,1,271,5766,1428,16.51
2913,2021-06-23 08:06:50.837,562,1,271,14076,9474,2.86
2914,2021-10-21 05:15:58.837,1103,1,461,5765,7234,9.36
2914,2021-10-21 05:15:58.837,1103,1,461,13809,6216,7.18
2915,2022-12-14 22:05:14.837,668,1,737,7233,3949,14.39
2915,2022-12-14 22:05:14.837,668,1,737,8835,4016,15.94
2916,2021-06-18 03:22:10.837,33,1,108,2038,7174,13.5
2916,2021-06-18 03:22:10.837,33,1,108,9922,8232,5.0
2917,2021-06-06 04:19:53.837,433,1,419,4451,5018,10.57
2917,2021-06-06 04:19:53.837,433,1,419,10463,7686,1.78
2917,2021-06-06 04:19:53.837,433,1,419,13373,5009,4.13
2918,2022-08-21 11:39:31.837,823,1,536,7188,266,14.01
2919,2021-04-04 06:04:58.837,1646,1,173,526,6322,8.85
2920,2022-02-12 11:30:13.837,1114,1,199,3587,3902,13.72
2920,2022-02-12 11:30:13.837,1114,1,199,10705,10836,14.66
2921,2021-12-08 23:09:38.837,91,1,669,4532,9586,17.99
2921,2021-12-08 23:09:38.837,91,1,669,8147,8991,2.54
2922,2023-06-01 01:05:19.837,950,1,734,3384,354,5.22
2922,2023-06-01 01:05:19.837,950,1,734,9511,8253,0.75
2923,2021-07-15 12:27:09.837,792,1,691,5029,4421,19.55
2924,2021-04-24 11:25:54.837,703,1,148,1974,11079,8.87
2925,2023-04-27 11:09:34.837,1580,1,284,5007,3012,2.84
2925,2023-04-27 11:09:34.837,1580,1,284,8842,8953,11.77
2926,2023-08-02 23:22:39.837,621,1,641,4192,8871,2.11
2926,2023-08-02 23:22:39.837,621,1,641,14915,4662,16.96
2927,2021-04-26 08:34:31.837,445,1,751,928,2356,1.6
2927,2021-04-26 08:34:31.837,445,1,751,9594,9346,14.55
2927,2021-04-26 08:34:31.837,445,1,751,12664,1492,1.22
2928,2021-08-20 16:59:26.837,364,1,342,7433,486,6.13
2929,2023-08-14 16:42:16.837,821,1,363,4678,6790,4.33
2929,2023-08-14 16:42:16.837,821,1,363,13657,296,3.31
2930,2022-06-21 13:25:25.837,1952,1,678,7129,8306,12.29
2930,2022-06-21 13:25:25.837,1952,1,678,15160,5296,2.58
2931,2022-11-23 03:22:18.837,875,1,506,3519,9478,0.05
2932,2022-01-25 07:41:31.837,311,1,911,5052,3676,5.37
2932,2022-01-25 07:41:31.837,311,1,911,11740,4385,0.24
2932,2022-01-25 07:41:31.837,311,1,911,15170,6750,1.3
2933,2022-11-17 14:14:52.837,1820,1,365,7524,5864,6.94
2933,2022-11-17 14:14:52.837,1820,1,365,9495,837,18.8
2934,2022-03-11 00:17:38.837,1346,1,856,3515,8843,0.47
2935,2021-09-25 14:27:16.837,740,1,822,1704,10089,7.42
2935,2021-09-25 14:27:16.837,740,1,822,12776,10221,3.81
2935,2021-09-25 14:27:16.837,740,1,822,14914,5144,11.87
2936,2022-08-15 04:35:47.837,987,1,682,7453,10698,15.99
2936,2022-08-15 04:35:47.837,987,1,682,10821,1122,14.87
2936,2022-08-15 04:35:47.837,987,1,682,13923,621,18.64
2937,2021-03-11 15:02:57.837,150,1,996,4098,1446,13.12
2937,2021-03-11 15:02:57.837,150,1,996,9948,11091,9.0
2937,2021-03-11 15:02:57.837,150,1,996,12301,2619,15.16
2938,2023-10-06 23:11:07.837,18,1,419,5004,6283,1.8
2938,2023-10-06 23:11:07.837,18,1,419,13251,2955,0.21
2939,2023-02-19 13:39:36.837,670,1,31,4452,3124,11.49
2939,2023-02-19 13:39:36.837,670,1,31,14329,10197,6.29
2940,2023-01-26 14:18:33.837,602,1,628,379,3898,7.66
2941,2021-10-19 00:23:12.837,473,1,691,1117,9481,12.86
2941,2021-10-19 00:23:12.837,473,1,691,14188,5850,19.34
2942,2021-07-27 04:57:09.837,1503,1,611,5346,1450,2.52
2942,2021-07-27 04:57:09.837,1503,1,611,9375,3218,10.73
2943,2021-09-17 13:13:06.837,829,1,997,3855,5269,12.21
2943,2021-09-17 13:13:06.837,829,1,997,10334,768,19.71
2944,2022-08-01 14:07:07.837,994,1,858,1647,3247,15.87
2944,2022-08-01 14:07:07.837,994,1,858,8056,5014,3.15
2944,2022-08-01 14:07:07.837,994,1,858,13133,1074,0.18
2945,2023-09-19 19:39:01.837,15,1,942,4597,5616,4.31
2945,2023-09-19 19:39:01.837,15,1,942,11713,3153,9.22
2945,2023-09-19 19:39:01.837,15,1,942,14074,7295,12.88
2946,2023-10-09 07:46:33.837,1555,1,892,39,4621,1.74
2946,2023-10-09 07:46:33.837,1555,1,892,10023,8112,12.37
2946,2023-10-09 07:46:33.837,1555,1,892,13677,8818,11.94
2947,2021-05-18 09:49:40.837,960,1,203,7146,10662,9.3
2947,2021-05-18 09:49:40.837,960,1,203,8981,3888,2.74
2947,2021-05-18 09:49:40.837,960,1,203,14561,9702,10.63
2948,2022-05-31 02:46:27.837,14,1,627,2825,5615,2.95
2948,2022-05-31 02:46:27.837,14,1,627,11934,9720,4.17
2949,2021-01-09 00:44:18.837,1570,1,271,5581,6258,12.37
2949,2021-01-09 00:44:18.837,1570,1,271,8170,4882,12.91
2950,2022-08-21 16:44:39.837,12,1,758,1810,4341,18.68
2950,2022-08-21 16:44:39.837,12,1,758,9108,7273,5.62
2950,2022-08-21 16:44:39.837,12,1,758,14490,8677,7.9
2951,2023-08-18 02:32:33.837,1725,1,545,2326,1923,8.59
2951,2023-08-18 02:32:33.837,1725,1,545,10480,2094,10.6
2952,2021-08-19 18:36:43.837,1862,1,311,1049,8782,0.32
2952,2021-08-19 18:36:43.837,1862,1,311,12876,1385,3.44
2953,2022-02-03 16:24:46.837,1170,1,220,5873,8170,13.09
2953,2022-02-03 16:24:46.837,1170,1,220,7873,2134,10.18
2954,2022-05-31 08:01:14.837,1433,1,520,3983,5138,16.65
2954,2022-05-31 08:01:14.837,1433,1,520,11805,4526,7.79
2954,2022-05-31 08:01:14.837,1433,1,520,14594,6444,1.01
2955,2021-02-15 04:33:22.837,1719,1,187,4732,7484,0.75
2955,2021-02-15 04:33:22.837,1719,1,187,11367,6670,4.07
2955,2021-02-15 04:33:22.837,1719,1,187,13670,7305,17.8
2956,2023-09-23 07:24:19.837,1417,1,474,4129,10481,11.13
2956,2023-09-23 07:24:19.837,1417,1,474,8631,7692,0.55
2957,2020-12-06 06:50:25.837,133,1,669,2416,6093,14.54
2957,2020-12-06 06:50:25.837,133,1,669,10264,3649,5.58
2957,2020-12-06 06:50:25.837,133,1,669,15041,316,1.26
2958,2021-09-20 17:38:27.837,455,1,908,4343,834,10.17
2958,2021-09-20 17:38:27.837,455,1,908,11727,8618,10.5
2959,2021-07-01 11:33:39.837,1175,1,839,1968,3533,15.35
2959,2021-07-01 11:33:39.837,1175,1,839,9526,5514,12.67
2959,2021-07-01 11:33:39.837,1175,1,839,12583,1294,8.75
2960,2023-02-28 19:47:11.837,1635,1,856,1547,3295,18.97
2960,2023-02-28 19:47:11.837,1635,1,856,11952,2217,5.34
2961,2022-04-03 12:07:13.837,1463,1,836,6167,5957,4.1
2961,2022-04-03 12:07:13.837,1463,1,836,8455,7534,11.5
2961,2022-04-03 12:07:13.837,1463,1,836,12611,4599,15.58
2962,2022-02-09 01:50:03.837,1886,1,375,4738,938,0.2
2962,2022-02-09 01:50:03.837,1886,1,375,7666,1391,8.63
2963,2023-05-30 10:07:02.837,155,1,859,5907,8897,18.29
2963,2023-05-30 10:07:02.837,155,1,859,14019,9092,17.72
2964,2021-01-19 19:24:05.837,204,1,460,485,9923,15.4
2964,2021-01-19 19:24:05.837,204,1,460,10409,7983,11.26
2965,2023-03-31 20:01:52.837,1951,1,277,5816,2033,7.88
2965,2023-03-31 20:01:52.837,1951,1,277,11273,8863,11.91
2965,2023-03-31 20:01:52.837,1951,1,277,14412,10196,16.56
2965,2023-03-31 20:01:52.837,1951,1,277,15374,10742,13.98
2966,2021-04-22 09:16:31.837,1534,1,677,4636,8658,13.23
2966,2021-04-22 09:16:31.837,1534,1,677,10075,8908,15.89
2966,2021-04-22 09:16:31.837,1534,1,677,13672,9715,17.91
2967,2022-10-17 09:07:17.837,1222,1,980,1338,10982,19.69
2967,2022-10-17 09:07:17.837,1222,1,980,14363,288,19.58
2968,2021-03-22 10:50:55.837,984,1,792,1545,8353,0.53
2969,2022-07-27 12:33:58.837,1103,1,944,4091,6544,13.39
2969,2022-07-27 12:33:58.837,1103,1,944,12482,6270,10.15
2970,2022-05-04 04:49:25.837,1540,1,489,6953,695,10.44
2971,2023-06-30 15:36:46.837,726,1,617,6107,749,11.96
2972,2021-11-23 09:36:16.837,1775,1,574,5615,823,18.14
2973,2021-11-23 19:02:35.837,1489,1,589,4430,10810,5.45
2973,2021-11-23 19:02:35.837,1489,1,589,10127,3700,4.33
2973,2021-11-23 19:02:35.837,1489,1,589,11687,3552,5.94
2973,2021-11-23 19:02:35.837,1489,1,589,14527,6178,2.44
2973,2021-11-23 19:02:35.837,1489,1,589,14844,2706,5.26
2974,2023-05-26 23:57:34.837,1845,1,462,4873,9790,18.07
2975,2021-04-28 13:52:13.837,1383,1,489,4106,6468,6.36
2975,2021-04-28 13:52:13.837,1383,1,489,7639,3811,12.83
2975,2021-04-28 13:52:13.837,1383,1,489,14147,720,6.67
2976,2023-04-27 06:22:21.837,126,1,841,7274,10752,7.08
2977,2023-04-18 19:06:59.837,1774,1,633,3557,5926,12.32
2977,2023-04-18 19:06:59.837,1774,1,633,9492,4401,19.57
2978,2023-06-21 11:44:56.837,613,1,907,6669,6699,18.95
2978,2023-06-21 11:44:56.837,613,1,907,10728,4659,11.14
2979,2020-12-23 20:28:24.837,223,1,630,4320,6764,19.23
2979,2020-12-23 20:28:24.837,223,1,630,14521,5058,12.6
2980,2021-12-07 18:43:30.837,1738,1,85,3570,8433,2.6
2980,2021-12-07 18:43:30.837,1738,1,85,9755,10747,13.64
2980,2021-12-07 18:43:30.837,1738,1,85,14275,7627,6.2
2981,2023-09-16 22:55:52.837,677,1,555,6370,4326,16.85
2981,2023-09-16 22:55:52.837,677,1,555,8733,5481,4.5
2982,2022-04-03 03:16:14.837,678,1,464,1875,10734,12.91
2982,2022-04-03 03:16:14.837,678,1,464,10456,10427,14.89
2983,2022-02-15 19:44:27.837,1282,1,61,5003,26,18.11
2983,2022-02-15 19:44:27.837,1282,1,61,8378,9360,8.96
2984,2023-08-01 08:33:31.837,356,1,769,4488,3529,6.41
2984,2023-08-01 08:33:31.837,356,1,769,9275,6519,18.35
2985,2023-02-06 05:30:36.837,987,1,50,1849,3449,9.01
2985,2023-02-06 05:30:36.837,987,1,50,13860,3904,6.68
2986,2021-10-06 15:28:58.837,570,1,860,7050,2051,12.37
2986,2021-10-06 15:28:58.837,570,1,860,10981,5912,12.03
2987,2022-03-07 19:43:58.837,1982,1,627,7244,1161,9.37
2987,2022-03-07 19:43:58.837,1982,1,627,13121,9022,15.38
2988,2022-08-21 11:28:17.837,226,1,28,4704,5026,17.18
2988,2022-08-21 11:28:17.837,226,1,28,15067,6130,13.89
2989,2021-08-21 11:02:58.837,1388,1,188,6451,892,7.6
2989,2021-08-21 11:02:58.837,1388,1,188,10598,3184,11.26
2990,2021-11-02 07:07:41.837,1272,1,363,5124,4587,11.34
2990,2021-11-02 07:07:41.837,1272,1,363,8918,5097,5.65
2991,2022-06-15 04:29:57.837,325,1,268,5501,4659,9.24
2991,2022-06-15 04:29:57.837,325,1,268,8308,9019,4.43
2992,2020-12-06 02:55:48.837,725,1,432,7137,11124,14.24
2992,2020-12-06 02:55:48.837,725,1,432,10013,9990,3.35
2993,2022-02-11 22:35:22.837,1271,1,458,2147,4139,5.92
2993,2022-02-11 22:35:22.837,1271,1,458,8866,2452,19.02
2994,2022-07-08 11:39:39.837,5,1,519,7367,6951,17.96
2994,2022-07-08 11:39:39.837,5,1,519,9825,5363,6.85
2995,2023-07-26 11:40:09.837,894,1,894,3976,8173,12.05
2996,2022-01-09 11:02:56.837,1545,1,869,2270,6301,15.47
2996,2022-01-09 11:02:56.837,1545,1,869,8867,5167,4.9
2997,2020-11-25 08:56:50.837,1999,1,620,5925,6999,19.37
2997,2020-11-25 08:56:50.837,1999,1,620,10536,4480,15.67
2997,2020-11-25 08:56:50.837,1999,1,620,11980,5596,4.78
2998,2023-01-02 21:18:58.837,1577,1,711,2511,337,2.92
2998,2023-01-02 21:18:58.837,1577,1,711,9047,4122,0.8
2999,2021-03-14 13:01:39.837,202,1,994,5360,5617,12.33
2999,2021-03-14 13:01:39.837,202,1,994,11971,10897,15.97
3000,2021-08-25 11:02:22.837,687,1,325,8,9367,8.12
3000,2021-08-25 11:02:22.837,687,1,325,10627,6114,2.02
3000,2021-08-25 11:02:22.837,687,1,325,14467,218,19.75
3001,2021-01-24 23:27:44.837,378,1,975,278,856,6.47
3001,2021-01-24 23:27:44.837,378,1,975,9467,4895,8.68
3002,2022-02-02 10:18:13.837,1925,1,912,3207,9073,14.77
3003,2022-09-01 09:48:18.837,425,1,97,1764,2773,17.75
3003,2022-09-01 09:48:18.837,425,1,97,12576,9762,19.26
3004,2021-09-05 07:51:55.837,88,1,433,7471,5983,9.64
3005,2023-03-31 15:51:05.837,1956,1,76,6628,4211,16.27
3005,2023-03-31 15:51:05.837,1956,1,76,11190,10014,11.34
3005,2023-03-31 15:51:05.837,1956,1,76,14355,4059,4.47
3006,2021-03-27 00:25:51.837,1623,1,560,2303,10136,9.7
3007,2022-09-12 05:07:46.837,1872,1,226,5385,10665,8.63
3007,2022-09-12 05:07:46.837,1872,1,226,9920,3032,19.91
3007,2022-09-12 05:07:46.837,1872,1,226,13777,1792,4.25
3008,2022-04-21 17:54:41.837,1254,1,650,288,8733,16.04
3008,2022-04-21 17:54:41.837,1254,1,650,13982,2202,14.35
3009,2022-06-03 07:08:47.837,901,1,334,3824,766,8.99
3010,2022-05-28 15:22:07.837,281,1,754,983,3043,16.66
3010,2022-05-28 15:22:07.837,281,1,754,10169,766,18.56
3010,2022-05-28 15:22:07.837,281,1,754,11586,7880,2.23
3011,2021-01-06 03:23:26.837,824,1,994,3409,4018,8.36
3011,2021-01-06 03:23:26.837,824,1,994,11481,3486,6.16
3012,2021-01-16 21:11:43.837,1038,1,798,6739,8401,5.39
3012,2021-01-16 21:11:43.837,1038,1,798,8849,3264,7.35
3012,2021-01-16 21:11:43.837,1038,1,798,15040,4402,3.7
3013,2023-04-27 17:55:36.837,708,1,323,2717,373,1.09
3014,2022-09-25 07:52:12.837,398,1,466,2175,6150,3.75
3014,2022-09-25 07:52:12.837,398,1,466,11298,5818,17.71
3015,2021-06-28 10:45:22.837,601,1,764,2811,4314,8.63
3016,2021-11-24 05:38:39.837,1996,1,687,4549,5291,8.21
3016,2021-11-24 05:38:39.837,1996,1,687,9723,1590,3.86
3017,2021-06-12 12:57:45.837,741,1,873,5678,7855,5.54
3017,2021-06-12 12:57:45.837,741,1,873,9951,2794,18.62
3017,2021-06-12 12:57:45.837,741,1,873,14192,7497,18.22
3018,2022-01-30 05:19:28.837,1369,1,720,5415,2858,6.65
3018,2022-01-30 05:19:28.837,1369,1,720,12926,2276,2.93
3018,2022-01-30 05:19:28.837,1369,1,720,14801,691,1.71
3019,2020-12-30 22:22:46.837,1906,1,380,7549,3483,12.65
3019,2020-12-30 22:22:46.837,1906,1,380,10533,2848,11.81
3020,2021-07-29 15:51:21.837,451,1,285,1890,5330,19.12
3020,2021-07-29 15:51:21.837,451,1,285,9622,11012,8.4
